,pred
2643,370291.3958937165
2644,124562.10257970271
2645,132085.0858706545
2646,289283.5472044183
2647,236349.6184926706
2648,127816.45970042693
2649,106071.66830172385
2650,111940.15407258864
2651,239705.49256573687
2652,278808.3841991361
2653,336356.4806783151
2654,219946.9992571895
2655,187128.55169348055
2656,203868.50609430842
2657,148581.35279449704
2658,197252.96039013303
2659,316738.69277477666
2660,266303.1904592785
2661,300458.0875848729
2662,141552.17486799043
2663,158034.3056481272
2664,180262.15187219635
2665,135079.18474025227
2666,121911.28934268733
2667,267922.45198351215
2668,244032.0447332372
2669,251992.66683330532
2670,193569.54704714436
2671,125887.3753517273
2672,247690.20493396345
2673,142204.7905968298
2674,234043.69319257635
2675,65974.9388895539
2676,145316.05482401443
2677,223373.77831840806
2678,308302.8979285898
2679,177549.43924571984
2680,206131.00222415628
2681,185508.00465696654
2682,320850.4392215605
2683,307996.60754278133
2684,158842.88821808118
2685,135370.58342806334
2686,311351.3864873849
2687,167939.0428845519
2688,225825.63209531025
2689,143569.75731896702
2690,125532.59856627957
2691,212033.76892442667
2692,437869.13838509
2693,87010.78026644813
2694,171628.24420280068
2695,380499.36502373865
2696,172106.74923285405
2697,278147.26420948334
2698,294584.2534240057
2699,164518.82079863362
2700,152996.00001820803
2701,230669.4495327853
2702,288910.2961100456
2703,265895.614644299
2704,272767.833639503
2705,195265.02267603722
2706,118319.88203620612
2707,153608.43746965614
2708,294145.8151128978
2709,248480.54145099994
2710,164641.2308897412
2711,158908.15910811102
2712,148074.45562888167
2713,323568.18731946516
2714,197128.4949484444
2715,199909.185613981
2716,251406.6865420777
2717,85996.91562152626
2718,164562.09212965076
2719,143808.74473149574
2720,134092.5732187858
2721,213939.84676919962
2722,394207.55896915734
2723,179160.22308307476
2724,269512.3168696563
2725,299478.83109878463
2726,134458.4997529229
2727,166038.91629826985
2728,195366.60063563607
2729,174825.59868739345
2730,130764.91519053419
2731,134596.35195995588
2732,133727.86275673116
2733,195767.26138138297
2734,191658.62689877383
2735,218481.21659217845
2736,268302.9517789899
2737,160962.8873896272
2738,239843.05001775012
2739,187847.62026821345
2740,209083.4626436295
2741,187145.37026141028
2742,209508.72527292982
2743,169066.95149009678
2744,151422.27073846222
2745,199622.0701009776
2746,167778.19633128445
2747,117207.16727031543
2748,131016.90604526139
2749,128392.0149057827
2750,256953.7092462378
2751,374186.22077141405
2752,157687.02287482534
2753,191395.71709662213
2754,89348.2065973218
2755,172295.7040851177
2756,167322.0085926867
2757,328327.4421987324
2758,246899.62452091958
2759,312511.6690169146
2760,154583.38006328902
2761,408640.75986187236
2762,209315.89855189715
2763,213127.06955875029
2764,300444.3876337338
2765,324335.1337044833
2766,281213.6382456162
2767,146181.97559789065
2768,151772.9054952165
2769,192754.309233065
2770,205606.33004387817
2771,408248.2904821004
2772,330709.74766646
2773,256499.66050624585
2774,168514.69144682802
2775,135592.32831503404
2776,428616.0759167359
2777,172978.8214294934
2778,264422.798218141
2779,190774.32060913407
2780,138653.6263728047
2781,182016.7649657469
2782,247829.43712349542
2783,139982.07162304138
2784,251170.99993014347
2785,436768.9713778137
2786,269034.262637517
2787,214062.73887231032
2788,143596.94736096333
2789,182845.19407266114
2790,198749.73640155353
2791,302988.2910642943
2792,201921.7585832164
2793,133895.36423911896
2794,181741.90433967873
2795,148435.48504474654
2796,185192.5644302501
2797,209835.6477670555
2798,290187.79855554993
2799,136322.46527054376
2800,222145.59824494683
2801,156839.31132922685
2802,284414.6730588899
2803,317945.59152435744
2804,457691.7029849253
2805,148013.38210567876
2806,244296.66287111668
2807,158667.78081801836
2808,164739.16158918643
2809,132879.86485197686
2810,193204.55590182208
2811,221914.3222534614
2812,177427.86091064126
2813,282074.3904584972
2814,289204.5010924934
2815,273079.8183650801
2816,308166.60649598914
2817,233587.78057121858
2818,225735.40917546384
2819,283023.81030738313
2820,180594.7838355733
2821,293541.34347843425
2822,297131.6477519861
2823,182058.89856707942
2824,146044.38780011047
2825,278809.36549104133
2826,112083.99702376832
2827,171741.47996541325
2828,324646.4176775086
2829,287581.50658729015
2830,144399.8798363834
2831,259152.16285264856
2832,149202.766705253
2833,162647.70285974714
2834,174832.40003400124
2835,243295.79132772158
2836,315272.8238730716
2837,125134.27561087847
2838,204009.0552127626
2839,345062.34713655285
2840,151884.96843916687
2841,157628.57152525752
2842,336125.61152904003
2843,159275.20133094693
2844,292783.23779620905
2845,126412.29385933075
2846,147022.75448362145
2847,178239.58721868412
2848,290279.2624981967
2849,132922.8529992599
2850,127168.0711120519
2851,197551.4572684255
2852,232180.86942931812
2853,158752.6410116885
2854,312116.8108352476
2855,276930.3562298516
2856,222940.9867774033
2857,204930.92754670934
2858,180464.39089508622
2859,197181.99715496058
2860,146355.52325435143
2861,220234.48639783886
2862,182131.83494611285
2863,170682.14788462233
2864,385146.64375564596
2865,401318.9409331725
2866,146190.26012552448
2867,404324.6640562548
2868,149454.7635628296
2869,67212.29502255972
2870,262746.2925731139
2871,224780.9117936049
2872,132148.26257813492
2873,197083.11393400704
2874,220040.92150827253
2875,415717.00806150533
2876,143812.08550604107
2877,183510.54631628428
2878,202170.4479825141
2879,192897.9973626863
2880,342626.270517869
2881,264119.2970821307
2882,393551.523321445
2883,118253.92222342033
2884,119004.05370056111
2885,323251.96105940454
2886,276582.73009425635
2887,131238.24189650678
2888,267895.88480115874
2889,193482.43463438484
2890,274302.1599841852
2891,218884.55114635002
2892,413287.8367352241
2893,182085.00580249564
2894,214651.03194249194
2895,281551.3809244931
2896,248078.73954269133
2897,316953.3466502357
2898,322505.98191730364
2899,218728.6633713461
2900,184663.91483763634
2901,154066.47985503927
2902,270267.936193635
2903,375011.57089961204
2904,213113.7894359567
2905,209009.17790814646
2906,189831.0176308176
2907,162756.5259777943
2908,189766.63663866784
2909,141924.71478443535
2910,163951.318317999
2911,169804.3937503174
2912,235628.39430362429
2913,401407.5520057433
2914,281910.9205327101
2915,182320.65833798208
2916,187310.57341244508
2917,268303.5377038457
2918,362746.6286158083
2919,334220.98498936003
2920,254978.32340893842
2921,273684.3104236878
2922,457709.4886339576
2923,206913.62051462347
2924,238296.66380749026
2925,132618.2631686051
2926,169515.9876569873
2927,204531.23913355696
2928,311279.0562809651
2929,157137.81403002812
2930,260940.72115724158
2931,125702.47521019893
2932,315849.8640670201
2933,162180.20386897566
2934,140258.3778309301
2935,190685.7102535028
2936,147476.1405081119
2937,315637.1822418546
2938,289181.476362516
2939,157709.0009194839
2940,203103.9110202058
2941,196974.332379805
2942,209776.1547999897
2943,503259.5883195334
2944,168156.04122263697
2945,190668.92802523033
2946,146102.67237182113
2947,135103.5602799322
2948,162468.88185619854
2949,217980.25074512113
2950,185113.68437914966
2951,122585.27657562247
2952,301329.0083636715
2953,126197.76712754712
2954,130977.40825669633
2955,184023.7235766506
2956,192805.99138914104
2957,283921.2840861535
2958,183908.70582094908
2959,245913.23877634457
2960,245037.89869661842
2961,225047.6630853667
2962,172025.55576147142
2963,112673.98901828374
2964,148704.6899599493
2965,221433.1260598743
2966,183930.93723309544
2967,132777.33703180836
2968,133354.17379313995
2969,292829.468095205
2970,132088.4817254759
2971,153317.0284954036
2972,187328.43005658884
2973,109542.8751150391
2974,194360.65587862724
2975,202770.06447317376
2976,216292.4660131387
2977,180942.90492347162
2978,177465.26636175055
2979,238239.5540484424
2980,257226.9046101971
2981,320989.5909691548
2982,122442.19000283358
2983,352732.59440529085
2984,155949.35385628347
2985,80495.17283789568
2986,157870.41359273565
2987,204367.6157097119
2988,118187.062374415
2989,172237.51736481462
2990,317178.40198983124
2991,180675.21774759344
2992,145443.8316181365
2993,150821.2224908005
2994,299088.2712554248
2995,129361.45055799812
2996,148176.3202683128
2997,468093.6164367385
2998,263349.65804902
2999,164553.11040030263
3000,230628.57387378116
3001,227547.7878616826
3002,402934.5376676653
3003,199366.81445493567
3004,261105.4324986317
3005,161102.38466410505
3006,331341.8972526798
3007,424944.2361696509
3008,134520.9090194542
3009,161239.0204251142
3010,199282.3417968765
3011,250125.6391026947
3012,163110.51997389813
3013,138984.56180555682
3014,143519.78192198224
3015,161388.71432796025
3016,280979.15369138523
3017,129347.35799972588
3018,378496.67499311606
3019,116209.9039014072
3020,197047.34859357844
3021,329036.66061468126
3022,184948.7312151247
3023,333551.9161570311
3024,461684.80588766903
3025,359389.7624340028
3026,351673.71610961435
3027,204355.9330992435
3028,362842.04564116156
3029,296476.2557966949
3030,176686.30235765033
3031,260072.56503850265
3032,218399.8432351633
3033,137328.79047806724
3034,224453.3675917603
3035,196960.55438786573
3036,162202.65245973133
3037,196826.10936051598
3038,336913.0949030652
3039,204735.83817852926
3040,89308.15831474343
3041,161572.57216522866
3042,97451.47307048926
3043,189446.06342106432
3044,353178.0614822265
3045,212407.83212768036
3046,201826.77969106185
3047,197428.44042136797
3048,226704.66090056795
3049,153125.3409618712
3050,201913.20421565694
3051,338825.48286686395
3052,143226.51739905457
3053,285018.422479016
3054,183015.99570729875
3055,299480.6881683387
3056,125518.13584279017
3057,296474.00258094945
3058,132139.52316168268
3059,191095.40799159894
3060,194508.81209945836
3061,273115.4087911319
3062,145895.97124050636
3063,282554.446271171
3064,294935.17162934435
3065,142932.72700184965
3066,207087.12354385175
3067,129775.53136956957
3068,134205.1813658234
3069,134017.26839544493
3070,116205.1382134985
3071,260549.15659108243
3072,209062.52464228217
3073,186949.11390568703
3074,313679.93498698546
3075,243324.87065419529
3076,212088.9409471758
3077,285974.97484356444
3078,181435.6240436798
3079,265284.0899496568
3080,111662.2951652333
3081,159693.31354957816
3082,140518.03624794734
3083,246124.95823663953
3084,201608.80001944533
3085,190806.3112396669
3086,280236.6750169111
3087,413175.5668540171
3088,318522.2785245665
3089,247733.55336827104
3090,278412.5190280875
3091,191504.79771396136
3092,195124.84433372304
3093,131520.05635356283
3094,197050.52279242023
3095,310809.93443572236
3096,206730.21976486527
3097,224606.28186762356
3098,209445.86520433362
3099,175583.73236899092
3100,269056.77151772554
3101,296331.5266051124
3102,144177.25724741785
3103,194923.98819253288
3104,274921.9375630735
3105,228948.48053540528
3106,209390.655187581
3107,157474.6370024082
3108,207479.71784493225
3109,269210.7712835729
3110,181734.3103096
3111,291579.628270197
3112,175219.6565949084
3113,235478.90080827274
3114,168619.35235464654
3115,182450.15385565872
3116,346304.3491878102
3117,190241.17736473551
3118,168584.29527488054
3119,194476.17173946858
3120,280148.33143454173
3121,168924.52485868207
3122,102236.7413114343
3123,138541.5906833279
3124,206484.8199787397
3125,317284.54046257155
3126,177318.2069595891
3127,83747.86330762142
3128,167359.38354255047
3129,253126.24228927295
3130,146524.9724280071
3131,225828.37380716793
3132,315222.579261832
3133,240905.11611847702
3134,273462.60699133575
3135,169624.63718319536
3136,216354.60075397036
3137,298354.06826818147
3138,150505.9951895839
3139,135137.64412320007
3140,115417.28928009195
3141,385708.7170142144
3142,282167.8500528141
3143,122579.63538519945
3144,192767.67452258748
3145,384359.15597781
3146,252187.75940127077
3147,315314.42833266885
3148,459595.15430740034
3149,243160.8032274977
3150,219804.78602657418
3151,152078.52526410006
3152,262233.2183266068
3153,229382.039215439
3154,216820.64136884402
3155,250463.2364082089
3156,176374.63523880448
3157,148884.6876864219
3158,153521.3691435708
3159,234121.1529271527
3160,161429.15989878683
3161,166719.70587736033
3162,269779.31739209086
3163,197405.97427832097
3164,268209.52535654505
3165,165637.26288421557
3166,202534.2766433252
3167,67661.03851273627
3168,455458.47993260407
3169,382486.45315755234
3170,353674.4044073519
3171,178840.81367768822
3172,293774.7008025667
3173,260608.432561202
3174,134951.72222802907
3175,142673.85031600806
3176,193925.27084561516
3177,260308.40090103698
3178,195745.8161781044
3179,137237.43257229874
3180,261007.96135868516
3181,247625.10689849162
3182,211254.148957882
3183,385991.42140091053
3184,209457.24033291393
3185,239552.55428574234
3186,289264.89447313506
3187,137850.94071333564
3188,256244.56229364185
3189,145645.20465763196
3190,478230.2998573384
3191,414935.496278005
3192,163505.42604715982
3193,217191.4771405339
3194,205397.27215278742
3195,278313.40841525095
3196,150333.486764131
3197,149480.26795445164
3198,122444.21063810414
3199,176815.28885952343
3200,167493.02914198025
3201,88329.57899943375
3202,184437.52062548755
3203,179664.42791377997
3204,142251.731845364
3205,127198.36512690637
3206,182215.37185393163
3207,315862.2484000654
3208,202852.81625302546
3209,169031.78782410777
3210,199617.8098218172
3211,172246.517986383
3212,404910.92365618184
3213,164633.62530838762
3214,219666.62315370134
3215,186654.2863914406
3216,179520.92239885396
3217,231841.86592325187
3218,127534.58064204088
3219,177493.15241873928
3220,163442.88753684147
3221,197314.33996844082
3222,143524.6407173257
3223,262359.7583549293
3224,290356.3594570986
3225,159668.2489041152
3226,183366.93804295146
3227,149514.4555012161
3228,412588.45663279836
3229,139488.30762405036
3230,161738.18469646748
3231,324214.5841738911
3232,165105.74741534394
3233,160227.40404135798
3234,170882.2935776867
3235,141711.88744395316
3236,182990.84607720317
3237,303392.60598936863
3238,430400.6052532509
3239,167418.4982845171
3240,223645.02860106673
3241,145113.5096371699
3242,226350.58242370214
3243,171256.15545275743
3244,190592.4964933246
3245,204721.40865855094
3246,216210.6110053934
3247,161273.930078054
3248,207429.26590679763
3249,193393.3018451212
3250,258716.52429589216
3251,172987.60840357616
3252,417051.3644749184
3253,174948.97670334333
3254,246019.05955326502
3255,309381.84802528995
3256,122699.81526828533
3257,163203.74380172062
3258,318520.8692383499
3259,169143.54861405137
3260,325133.09527756175
3261,86886.72787926959
3262,383891.9024158481
3263,181796.07691156055
3264,281058.9848950127
3265,309697.5811036804
3266,403177.43422426225
3267,187288.77320675348
3268,322431.84779012424
3269,184403.19145317958
3270,152094.5902324673
3271,168343.78282088507
3272,223042.81889365232
3273,205331.39787183073
3274,361399.6925046023
3275,171364.1199556882
3276,236853.17777080537
3277,481112.41867461207
3278,150398.59254751296
3279,231477.5366611397
3280,195693.88453751948
3281,139875.8067639901
3282,207820.55130377781
3283,339252.59104462585
3284,142249.53820151882
3285,128639.28890267767
3286,179777.6173907515
3287,148261.28416370935
3288,209667.01727960614
3289,237393.33390163453
3290,149301.88555331697
3291,148754.22869738968
3292,159687.8284626034
3293,173916.8412746716
3294,132990.24519922386
3295,159877.48243271981
3296,280651.0031069564
3297,156477.89091219072
3298,230147.04746496223
3299,297142.17731397244
3300,176402.93547849727
3301,216641.08438910768
3302,391207.34246692655
3303,182616.2263345477
3304,176243.39056262583
3305,306948.3490777305
3306,217128.44152320508
3307,199797.97786579613
3308,165893.2259550772
3309,144857.9687451549
3310,147866.0213875672
3311,289930.73059452826
3312,328527.6897365743
3313,267389.51644582883
3314,318757.2127787079
3315,312611.67541939346
3316,496565.5721704632
3317,197917.40616996688
3318,118379.00398108322
3319,194670.46307188462
3320,212714.94154094573
3321,213130.13254563196
3322,158586.00435533235
3323,103097.49348366653
3324,212086.19624338168
3325,337460.3012739588
3326,287298.43077841395
3327,445697.32231682865
3328,154042.9632909843
3329,165571.74743682268
3330,207792.13572146188
3331,412345.6636747293
3332,191166.62288900663
3333,254150.8826730348
3334,214620.8996765715
3335,197657.54861686868
3336,200364.65202746063
3337,116549.7014086677
3338,189924.4049242684
3339,196296.68792139445
3340,291396.7610061445
3341,199879.60287616204
3342,182674.08456313386
3343,213304.13579791161
3344,198297.02004863392
3345,141932.4155151505
3346,175566.08915544287
3347,190962.47563525138
3348,486252.18925821985
3349,281896.6461067601
3350,311631.9234585179
3351,139158.4683138296
3352,271558.8758970123
3353,341556.08149993065
3354,194303.66595139683
3355,382359.64507738495
3356,123260.47188763686
3357,212314.49543516245
3358,236227.93667384717
3359,303307.2228290404
3360,276892.50408721284
3361,157689.0063093636
3362,379924.0678192739
3363,126940.15658570356
3364,144704.2768803802
3365,164927.0814269033
3366,266041.23019605817
3367,263118.0779761752
3368,272930.9412986859
3369,230822.81653818698
3370,155839.1618299223
3371,195132.35926567775
3372,343158.31203891075
3373,175717.5008601839
3374,130340.17495571618
3375,85277.06162614672
3376,184900.3163524343
3377,199212.8931307008
3378,276973.1971452527
3379,173111.5853569321
3380,211882.52099049068
3381,235802.60590204984
3382,138031.5828137603
3383,118627.0406000336
3384,165135.25894645046
3385,240371.3225899164
3386,163795.47273664112
3387,214031.63505450307
3388,200071.31016538732
3389,188137.38109688126
3390,216319.49678664055
3391,220347.01789589055
3392,260053.13421960457
3393,125573.6914442688
3394,158738.0828808019
3395,125205.19393052279
3396,148932.80700763167
3397,240836.89600486995
3398,217898.0749230884
3399,206946.62680526145
3400,382685.12557180657
3401,172457.5036815063
3402,189599.2748499006
3403,174171.76949929044
3404,168609.20151211118
3405,159455.27430156
3406,425630.4026070992
3407,169096.15227672234
3408,194502.7777324892
3409,129248.73621772882
3410,204898.0222183575
3411,140406.207523108
3412,162696.83602119028
3413,214322.4112762686
3414,234761.2308552179
3415,406065.15414886794
3416,213431.95307947925
3417,166327.2474063097
3418,176356.57728375058
3419,180685.04220927824
3420,111972.46736077774
3421,239632.26488362224
3422,259531.11439436165
3423,235518.62902759068
3424,280724.3068406152
3425,165454.44348554587
3426,182422.3559809826
3427,157382.08586009382
3428,193420.84701162475
3429,258421.1095838785
3430,141062.5460923334
3431,277800.98152045446
3432,179149.54913734857
3433,224534.26514030027
3434,154234.89550519557
3435,194116.0012064579
3436,264558.59924403235
3437,215646.16225610598
3438,249901.72077988024
3439,228557.1786906733
3440,233149.51554310974
3441,247041.22801523155
3442,272845.4944841571
3443,151852.70738326982
3444,143104.00472762206
3445,112512.05714220142
3446,414142.0275880902
3447,142420.88651467557
3448,188972.96551734785
3449,123456.19338117041
3450,152192.74028870615
3451,254240.2733561933
3452,213882.47529721417
3453,421973.75203925633
3454,169753.6075420159
3455,195527.35409852528
3456,166288.30078293738
3457,154808.9302468386
3458,161793.94154832844
3459,112772.30072779636
3460,148584.57032153886
3461,174758.8805991393
3462,215910.32985892647
3463,242947.54997528676
3464,180234.3398548055
3465,173844.77045266202
3466,140977.99057853725
3467,197646.551755927
3468,183916.50502951047
3469,431531.4789032789
3470,150408.84267251004
3471,310876.24004081846
3472,172803.92734177355
3473,129152.62755582573
3474,303975.9528275806
3475,278106.16168447764
3476,207610.56457884543
3477,269175.3255561549
3478,315330.3109618132
3479,311158.91442290525
3480,144901.030302838
3481,139901.867278281
3482,167349.3743976781
3483,232945.78440404928
3484,165323.91266247927
3485,118970.64285710722
3486,216457.08589062662
3487,172907.5675499304
3488,164300.85716400016
3489,204203.21001722955
3490,141490.2215813171
3491,222969.4730215722
3492,177040.62403212572
3493,212312.97149860428
3494,166853.6496609409
3495,121359.53252578001
3496,180482.75766115877
3497,173309.91226351185
3498,159701.35454507623
3499,165855.76676016
3500,258286.79153844996
3501,137086.00906278315
3502,167902.0784539813
3503,237057.63808165997
3504,169648.75848633834
3505,175118.81879436786
3506,139262.69947853824
3507,116365.59700129938
3508,225625.2010307103
3509,272256.01379487326
3510,155933.6339828943
3511,182413.36184558616
3512,176161.66408769856
3513,242525.77156763594
3514,271003.4083159171
3515,169995.05354999515
3516,145558.35200175937
3517,211825.61164102703
3518,177723.1069856098
3519,173949.89099957864
3520,181557.20356076147
3521,181121.4213237514
3522,180742.20188964278
3523,213041.71047310706
3524,178928.7677331922
3525,180828.69752116865
3526,209951.8995605544
3527,158163.834880118
3528,152711.50541016023
3529,338521.5164995122
3530,186079.17143277306
3531,214727.7720994873
3532,279628.75393146696
3533,162923.17664844956
3534,198828.97550827812
3535,182178.36958063868
3536,251134.83282725405
3537,360024.8820545578
3538,315962.5769649229
3539,265371.22186132974
3540,115785.30284455878
3541,258137.37373610254
3542,153081.8073474697
3543,403604.7095466612
3544,181025.70565149776
3545,262133.43942673682
3546,137934.10299089993
3547,265062.6508261073
3548,428705.7669597835
3549,113270.0010693463
3550,250967.8896991316
3551,178060.2781449278
3552,151914.13761014913
3553,191888.7027841333
3554,190921.18030425842
3555,168306.5635521562
3556,305342.47695964185
3557,278511.5490048382
3558,430944.2210503736
3559,126122.22883888579
3560,229390.34706409404
3561,188948.54622278846
3562,228366.4229419753
3563,193471.1182052989
3564,82249.00574834686
3565,139466.9941924675
3566,200933.2295133651
3567,206994.1138467557
3568,218542.4725021451
3569,137366.06035117657
3570,175695.5907063648
3571,278952.90775128664
3572,323569.40068508114
3573,201308.7611198811
3574,149369.1530815837
3575,289444.09388752043
3576,221839.00116027717
3577,174460.82067950614
3578,182097.57419260754
3579,364491.4430410226
3580,198748.93599864992
3581,181871.32095558426
3582,115138.15940909978
3583,277716.0259700379
3584,229920.31985061115
3585,216426.344683081
3586,150621.98453032295
3587,237733.08963723373
3588,345754.8489020727
3589,141270.29955284132
3590,196360.1908392092
3591,187694.99236636792
3592,273364.5498535229
3593,190305.199407786
3594,214565.02755391054
3595,141369.63938352274
3596,396616.94135793386
3597,273141.792466766
3598,187185.37142958105
3599,260895.25854564048
3600,356442.2542749329
3601,211321.0777842206
3602,136575.40720672038
3603,272107.7652254385
3604,180055.788682107
3605,154496.76102343816
3606,177848.04218881403
3607,142647.92422003203
3608,107760.9389205601
3609,152349.68054411677
3610,171396.2099273113
3611,158491.82663824255
3612,276669.19037268276
3613,163129.17132070177
3614,303095.0430575032
3615,173221.37725581546
3616,148948.2938781242
3617,201781.77563307318
3618,274837.31398717227
3619,211602.7494770712
3620,126683.54491016707
3621,214589.35493663434
3622,184691.94181810023
3623,313935.0605500464
3624,256881.80765254996
3625,163480.5123380567
3626,211139.125886204
3627,275008.3186306268
3628,256034.50479877682
3629,181348.55477186575
3630,273259.164720245
3631,183931.8428227418
3632,248162.5352560817
3633,319973.6434898894
3634,203082.54588980981
3635,211347.0114211243
3636,223950.88530474657
3637,113757.51694226409
3638,196405.60638957267
3639,290027.9722311207
3640,183804.03577119202
3641,237300.24437725302
3642,151350.9508145704
3643,115545.5263101919
3644,237664.44545570324
3645,246474.0069121153
3646,316805.4945442308
3647,172517.92495366198
3648,222685.3802962435
3649,137601.0221881154
3650,179858.8643367373
3651,191786.65448516022
3652,173354.61496097763
3653,324926.56422871107
3654,371905.8105818661
3655,182453.49922169573
3656,217943.40470629677
3657,200044.36763989084
3658,88207.35618033494
3659,238838.08952977837
3660,363176.35185933317
3661,260540.93388032634
3662,165380.64915048308
3663,145667.006552289
3664,310067.9219800206
3665,234306.12257453465
3666,175817.32769006144
3667,259105.4882074238
3668,311344.53486140026
3669,278661.2049018064
3670,258341.5465298316
3671,187468.8899784683
3672,222095.71068671948
3673,209890.9524651428
3674,128299.78381030227
3675,242996.6782694849
3676,163204.94168131688
3677,181343.40962477174
3678,323152.58709496603
3679,187887.0569339634
3680,121507.784316377
3681,149198.25518999706
3682,217918.31929241124
3683,267580.38200260216
3684,202697.178009682
3685,326309.3642202313
3686,151604.34306572482
3687,203715.59798288008
3688,282535.86767378735
3689,164494.70351821385
3690,178543.43784491988
3691,170673.20395522888
3692,151477.47133622543
3693,280662.8903608809
3694,484828.44432766794
3695,126878.80128767873
3696,196039.78278762757
3697,207339.64443126135
3698,314982.8333593819
3699,236298.10591261619
3700,419799.581927183
3701,299223.93159225694
3702,196537.85317771576
3703,457194.6690714003
3704,270272.0722704974
3705,401712.6615273497
3706,126582.26998261137
3707,142741.23126397908
3708,139359.99609297578
3709,149369.58520681993
3710,342026.7564438783
3711,275811.93124977587
3712,186823.25745169443
3713,246355.95860269436
3714,190479.09117325072
3715,145828.31828296577
3716,129915.81735591292
3717,158415.71740360156
3718,144249.36825536247
3719,458524.9904618953
3720,194828.50320765525
3721,214653.4878889837
3722,353949.1374453902
3723,272095.78533120576
3724,153508.69501896476
3725,204873.83677903167
3726,126235.8314226014
3727,186323.69887356166
3728,164547.23130238627
3729,136454.4156630983
3730,413997.545500362
3731,144385.48297525718
3732,183288.1476803402
3733,239436.10383176035
3734,145929.2999311786
3735,154056.597094701
3736,209542.5249852659
3737,103286.26326597788
3738,125707.0405434012
3739,151290.21765550965
3740,411595.05545857176
3741,167451.18493503454
3742,262080.41240164154
3743,146870.14115742364
3744,188026.1398330887
3745,294828.21851671144
3746,206713.48218219524
3747,101611.19896342473
3748,293164.7379746398
3749,128875.23102715664
3750,198438.36227311313
3751,90800.0561900744
3752,258882.57430317043
3753,127220.60940485027
3754,153749.48129860187
3755,149544.8316864103
3756,196208.71218455947
3757,149323.55282126152
3758,182650.42093446944
3759,178505.14108906232
3760,168840.14245492782
3761,266239.77234373003
3762,184044.42052369707
3763,366382.67707962054
3764,195999.18943067084
3765,170691.08530913224
3766,242260.8875014998
3767,150927.25624057712
3768,269105.80501578806
3769,164359.49418634412
3770,288530.363861368
3771,175113.33713137906
3772,181977.67620408014
3773,172806.43808122896
3774,243943.57968893665
3775,308847.8928384185
3776,211248.9694997873
3777,333750.523776201
3778,279575.8947773152
3779,132106.91831799375
3780,202927.66545855787
3781,171217.06410425834
3782,157729.15182239015
3783,321815.3710868351
3784,168808.66335412397
3785,420176.7390432734
3786,174129.64118188343
3787,196239.90009721398
3788,129393.87230974501
3789,298349.7662321579
3790,121975.57380328678
3791,273557.89378107083
3792,340893.7063354544
3793,248989.04691725437
3794,155160.2670368242
3795,296963.26697306184
3796,186209.10700054042
3797,238971.95542354792
3798,201794.91148675006
3799,311763.3418453538
3800,354377.6507511666
3801,174820.82619196945
3802,206728.67609052703
3803,171401.7817661928
3804,160880.69478352743
3805,191673.0805610123
3806,191855.61770691886
3807,335866.32235399017
3808,369092.26017315243
3809,317332.9920999189
3810,139627.4758532919
3811,261186.83437218296
3812,148823.77725242195
3813,371588.78045525006
3814,165892.3754433388
3815,204633.8994397951
3816,232149.11829279092
3817,265744.97856529
3818,195876.16943422714
3819,145018.6300364523
3820,204191.64988393657
3821,222086.79795100418
3822,283665.90248167154
3823,197677.97803722025
3824,387571.5633594766
3825,156256.45250382597
3826,204710.24533451564
3827,145687.54124972352
3828,135070.57495918518
3829,143078.9268870591
3830,206493.3536413187
3831,181706.39671614277
3832,344418.9193995867
3833,196101.23735491815
3834,230964.2976738804
3835,166027.97060298602
3836,187728.74074432082
3837,297216.1047328335
3838,185289.85434117218
3839,144644.1371855494
3840,149833.48355247884
3841,164713.23531997055
3842,175164.57259437814
3843,192028.34262682195
3844,178707.10509952725
3845,160273.5298164832
3846,259979.60424322693
3847,157311.26350220005
3848,185794.23655858144
3849,150139.78285670263
3850,234841.73454302893
3851,181718.0777753727
3852,169986.77769859397
3853,211104.2378573113
3854,180529.2776962737
3855,218891.77078284472
3856,115703.1104862988
3857,171554.7731204126
3858,323503.62508069066
3859,286410.1642613394
3860,164039.33459951944
3861,207672.31027908865
3862,389702.9657871391
3863,245944.37695802533
3864,265606.61766612786
3865,190259.95802721812
3866,442435.5561472654
3867,170949.19681259245
3868,169198.16556504977
3869,191319.41211490362
3870,140615.50475491016
3871,185812.18027948044
3872,455480.6583054135
3873,304455.84702397516
3874,260969.9353095791
3875,280780.1580749308
3876,157314.98274603512
3877,166212.8185346514
3878,147004.68860925687
3879,162466.99207862705
3880,155279.9596384184
3881,152284.46520810487
3882,148069.58461015808
3883,129780.20177670632
3884,275286.3380501065
3885,180868.75435606204
3886,336986.6113474526
3887,274743.8025089802
3888,260854.04291689617
3889,133417.53817915483
3890,124882.58038239222
3891,179796.97644301708
3892,240969.77391309335
3893,388490.95102592395
3894,184173.54119682353
3895,305407.765949535
3896,317760.96424980933
3897,151334.78500659493
3898,232703.76447770998
3899,119649.84331526102
3900,118376.60765522634
3901,165958.93881671072
3902,232411.51314543278
3903,246304.0224181258
3904,269990.22385816067
3905,71857.3349715903
3906,180655.48864695802
3907,181571.62507881745
3908,298402.89923617855
3909,176458.74302653837
3910,159740.20259767887
3911,237010.5976150757
3912,153435.46432970263
3913,172484.45609886985
3914,179150.52296363295
3915,177510.64357107022
3916,231051.35582610327
3917,349415.9355513387
3918,174900.04722017434
3919,196549.96747581472
